min_child_weight,nthread,n_estimators,max_depth,learning_rate,max_delta_step,subsample,colsample_bytree,lambda,alpha,scale_pos_weight,$<training_time
1,0,1,1,1,0,1,0,1,0,0,148.2752147
1,0,1,1,1,0,1,0,1,0,1,147.8465984
1,0,1,1,1,0,1,0,1,1,0,146.0359457
1,0,1,1,1,0,1,0,1,1,1,147.143822
1,0,1,1,1,0,1,1,0,0,0,220.7708461
1,0,1,1,1,0,1,1,0,0,1,263.5838487
1,0,1,1,1,0,1,1,0,1,0,259.6405082
1,0,1,1,1,0,1,1,0,1,1,262.0777459
1,0,1,1,1,0,1,1,1,0,0,263.4913957
1,0,1,1,1,0,1,1,1,0,1,262.9946635
1,0,1,1,1,0,1,1,1,1,0,261.3011649
1,0,1,1,1,0,1,1,1,1,1,259.2796671
1,0,1,1,1,1,0,0,0,0,0,196.5395455
1,0,1,1,1,1,0,0,0,0,1,196.8954513
1,0,1,1,1,1,0,0,0,1,0,187.0705898
1,0,1,1,1,1,0,0,0,1,1,187.2517862
1,0,1,1,1,1,0,0,1,0,0,169.2012179
1,0,1,1,1,1,0,0,1,0,1,173.6164036
1,0,1,1,1,1,0,0,1,1,0,187.0581572
1,0,1,1,1,1,0,0,1,1,1,187.092155
1,0,1,1,1,1,0,1,0,0,0,357.4877253
1,0,1,1,1,1,0,1,0,0,1,355.9416757
1,0,1,1,1,1,0,1,0,1,0,331.6316228
1,0,1,1,1,1,0,1,0,1,1,330.9104812
1,0,1,1,1,1,0,1,1,0,0,337.8613374
1,0,1,1,1,1,0,1,1,0,1,339.5625088
1,0,1,1,1,1,0,1,1,1,0,331.1946616
1,0,1,1,1,1,0,1,1,1,1,319.5255842
1,0,1,1,1,1,1,0,0,0,0,119.3668194
1,0,1,1,1,1,1,0,0,0,1,148.2415066
1,0,1,1,1,1,1,0,0,1,0,147.5326679
1,0,1,1,1,1,1,0,0,1,1,149.6604414
1,0,1,1,1,1,1,0,1,0,0,147.8926764
1,0,1,1,1,1,1,0,1,0,1,147.2013474
1,0,1,1,1,1,1,0,1,1,0,146.9238069
1,0,1,1,1,1,1,0,1,1,1,147.105058
1,0,1,1,1,1,1,1,0,0,0,267.7135651
1,0,1,1,1,1,1,1,0,0,1,267.8408604
1,0,1,1,1,1,1,1,0,1,0,262.7527986
1,0,1,1,1,1,1,1,0,1,1,264.6567905
1,0,1,1,1,1,1,1,1,0,0,263.8695982
1,0,1,1,1,1,1,1,1,0,1,280.1037955
1,0,1,1,1,1,1,1,1,1,0,220.9612331
1,0,1,1,1,1,1,1,1,1,1,264.1035945
1,1,0,0,0,0,0,0,0,0,0,108.9158282
1,1,0,0,0,0,0,0,0,0,1,109.0867257
1,1,0,0,0,0,0,0,0,1,0,108.7806807
1,1,0,0,0,0,0,0,0,1,1,108.7826335
1,1,0,0,0,0,0,0,1,0,0,109.1681292
1,1,0,0,0,0,0,0,1,0,1,109.3102558
1,1,0,0,0,0,0,0,1,1,0,108.8533494
1,1,0,0,0,0,0,0,1,1,1,109.7975068
1,1,0,0,0,0,0,1,0,0,0,171.2531147
1,1,0,0,0,0,0,1,0,0,1,171.1369445
1,1,0,0,0,0,0,1,0,1,0,171.3418183
1,1,0,0,0,0,0,1,0,1,1,172.8189044
1,1,0,0,0,0,0,1,1,0,0,171.9182673
1,1,0,0,0,0,0,1,1,0,1,171.4015009
1,1,0,0,0,0,0,1,1,1,0,140.5285635
1,1,0,0,0,0,0,1,1,1,1,164.1391487
1,1,0,0,0,0,1,0,0,0,0,83.8187387
1,1,0,0,0,0,1,0,0,0,1,84.0358603
1,1,0,0,0,0,1,0,0,1,0,83.47850156
1,1,0,0,0,0,1,0,0,1,1,83.95239329
1,1,0,0,0,0,1,0,1,0,0,83.62102103
1,1,0,0,0,0,1,0,1,0,1,82.95120335
1,1,0,0,0,0,1,0,1,1,0,83.38873744
1,1,0,0,0,0,1,0,1,1,1,83.70527053
1,1,0,0,0,0,1,1,0,0,0,128.4756517
1,1,0,0,0,0,1,1,0,0,1,128.3903227
1,1,0,0,0,0,1,1,0,1,0,130.0302553
1,1,0,0,0,0,1,1,0,1,1,129.3004854
1,1,0,0,0,0,1,1,1,0,0,129.4204719
1,1,0,0,0,0,1,1,1,0,1,129.1569753
1,1,0,0,0,0,1,1,1,1,0,129.2195661
1,1,0,0,0,0,1,1,1,1,1,128.989157
1,1,0,0,0,1,0,0,0,0,0,109.9205849
1,1,0,0,0,1,0,0,0,0,1,109.1570606
1,1,0,0,0,1,0,0,0,1,0,109.26266
1,1,0,0,0,1,0,0,0,1,1,109.6795745
1,1,0,0,0,1,0,0,1,0,0,109.5806189
1,1,0,0,0,1,0,0,1,0,1,110.2591407
1,1,0,0,0,1,0,0,1,1,0,109.9013383
1,1,0,0,0,1,0,0,1,1,1,109.5534644
1,1,0,0,0,1,0,1,0,0,0,166.778219
1,1,0,0,0,1,0,1,0,0,1,138.589781
1,1,0,0,0,1,0,1,0,1,0,172.2386019
1,1,0,0,0,1,0,1,0,1,1,172.2328143
1,1,0,0,0,1,0,1,1,0,0,172.335465
1,1,0,0,0,1,0,1,1,0,1,172.0958586
1,1,0,0,0,1,0,1,1,1,0,172.4425769
1,1,0,0,0,1,0,1,1,1,1,172.4853916
1,1,0,0,0,1,1,0,0,0,0,84.1182375
1,1,0,0,0,1,1,0,0,0,1,83.72764015
1,1,0,0,0,1,1,0,0,1,0,84.20533085
1,1,0,0,0,1,1,0,0,1,1,83.58203673
1,1,0,0,0,1,1,0,1,0,0,83.23160696
1,1,0,0,0,1,1,0,1,0,1,83.40443492
1,1,0,0,0,1,1,0,1,1,0,84.02296686
1,1,0,0,0,1,1,0,1,1,1,84.43493533
1,1,0,0,0,1,1,1,0,0,0,129.1789896
1,1,0,0,0,1,1,1,0,0,1,129.6796432
1,1,0,0,0,1,1,1,0,1,0,128.8448966
1,1,0,0,0,1,1,1,0,1,1,129.3388669
1,1,0,0,0,1,1,1,1,0,0,127.9222512
1,1,0,0,0,1,1,1,1,0,1,129.727051
1,1,0,0,0,1,1,1,1,1,0,129.1700668
1,1,0,0,0,1,1,1,1,1,1,129.4746621
1,1,0,0,1,0,0,0,0,0,0,66.60666609
1,1,0,0,1,0,0,0,0,0,1,109.0462575
1,1,0,0,1,0,0,0,0,1,0,109.0554092
1,1,0,0,1,0,0,0,0,1,1,109.0822132
1,1,0,0,1,0,0,0,1,0,0,108.778342
1,1,0,0,1,0,0,0,1,0,1,109.8752913
1,1,0,0,1,0,0,0,1,1,0,109.2760096
1,1,0,0,1,0,0,0,1,1,1,109.6568666
1,1,0,0,1,0,0,1,0,0,0,171.6033862
1,1,0,0,1,0,0,1,0,0,1,171.7551212
1,1,0,0,1,0,0,1,0,1,0,130.0753441
1,1,0,0,1,0,0,1,0,1,1,172.4431505
1,1,0,0,1,0,0,1,1,0,0,172.1887572
1,1,0,0,1,0,0,1,1,0,1,172.8357658
1,1,0,0,1,0,0,1,1,1,0,172.328439
1,1,0,0,1,0,0,1,1,1,1,172.5703216
1,1,0,0,1,0,1,0,0,0,0,82.96679544
1,1,0,0,1,0,1,0,0,0,1,83.68445992
1,1,0,0,1,0,1,0,0,1,0,83.56758976
1,1,0,0,1,0,1,0,0,1,1,83.90164566
1,1,0,0,1,0,1,0,1,0,0,83.25562835
1,1,0,0,1,0,1,0,1,0,1,83.86648369
1,1,0,0,1,0,1,0,1,1,0,83.73992825
1,1,0,0,1,0,1,0,1,1,1,83.00641274
1,1,0,0,1,0,1,1,0,0,0,128.6190622
1,1,0,0,1,0,1,1,0,0,1,127.7362702
1,1,0,0,1,0,1,1,0,1,0,128.7249081
1,1,0,0,1,0,1,1,0,1,1,127.9630225
1,1,0,0,1,0,1,1,1,0,0,129.6839647
1,1,0,0,1,0,1,1,1,0,1,129.5935221
1,1,0,0,1,0,1,1,1,1,0,129.1143999
1,1,0,0,1,0,1,1,1,1,1,129.1069503
1,1,0,0,1,1,0,0,0,0,0,109.2320697
1,1,0,0,1,1,0,0,0,0,1,109.5383501
1,1,0,0,1,1,0,0,0,1,0,110.2310913
1,1,0,0,1,1,0,0,0,1,1,108.7056663
1,1,0,0,1,1,0,0,1,0,0,108.6828878
1,1,0,0,1,1,0,0,1,0,1,109.6800416
1,1,0,0,1,1,0,0,1,1,0,110.0460639
1,1,0,0,1,1,0,0,1,1,1,109.8917918
1,1,0,0,1,1,0,1,0,0,0,172.4084296
1,1,0,0,1,1,0,1,0,0,1,172.6697364
1,1,0,0,1,1,0,1,0,1,0,172.9609494
1,1,0,0,1,1,0,1,0,1,1,174.0189347
1,1,0,0,1,1,0,1,1,0,0,172.9504652
1,1,0,0,1,1,0,1,1,0,1,130.5553551
1,1,0,0,1,1,0,1,1,1,0,174.0221801
1,1,0,0,1,1,0,1,1,1,1,172.927402
1,1,0,0,1,1,1,0,0,0,0,83.40249062
1,1,0,0,1,1,1,0,0,0,1,83.49787688
1,1,0,0,1,1,1,0,0,1,0,84.15314364
1,1,0,0,1,1,1,0,0,1,1,84.45240617
1,1,0,0,1,1,1,0,1,0,0,83.68512082
1,1,0,0,1,1,1,0,1,0,1,84.12208438
1,1,0,0,1,1,1,0,1,1,0,84.40438652
1,1,0,0,1,1,1,0,1,1,1,83.58109879
1,1,0,0,1,1,1,1,0,0,0,129.6378713
1,1,0,0,1,1,1,1,0,0,1,129.3060749
1,1,0,0,1,1,1,1,0,1,0,129.7523787
1,1,0,0,1,1,1,1,0,1,1,130.5723829
1,1,0,0,1,1,1,1,1,0,0,130.5318789
1,1,0,0,1,1,1,1,1,0,1,130.6521454
1,1,0,0,1,1,1,1,1,1,0,130.0811901
1,1,0,0,1,1,1,1,1,1,1,129.9313796
1,1,0,1,0,0,0,0,0,0,0,383.5170417
1,1,0,1,0,0,0,0,0,0,1,376.459965
1,1,0,1,0,0,0,0,0,1,0,334.8165696
1,1,0,1,0,0,0,0,0,1,1,362.830744
1,1,0,1,0,0,0,0,1,0,0,367.0025914
1,1,0,1,0,0,0,0,1,0,1,365.6942756
1,1,0,1,0,0,0,0,1,1,0,363.0157278
1,1,0,1,0,0,0,0,1,1,1,363.6255324
1,1,0,1,0,0,0,1,0,0,0,680.1862502
1,1,0,1,0,0,0,1,0,0,1,680.5409877
1,1,0,1,0,0,0,1,0,1,0,605.2088995
1,1,0,1,0,0,0,1,0,1,1,647.7092299
1,1,0,1,0,0,0,1,1,0,0,649.8514819
1,1,0,1,0,0,0,1,1,0,1,649.5184054
1,1,0,1,0,0,0,1,1,1,0,646.0986748
1,1,0,1,0,0,0,1,1,1,1,603.5362132
1,1,0,1,0,0,1,0,0,0,0,298.1904545
1,1,0,1,0,0,1,0,0,0,1,299.3743107
1,1,0,1,0,0,1,0,0,1,0,298.2137423
1,1,0,1,0,0,1,0,0,1,1,297.8674939
1,1,0,1,0,0,1,0,1,0,0,297.7531984
1,1,0,1,0,0,1,0,1,0,1,295.9310668
1,1,0,1,0,0,1,0,1,1,0,296.3284423
1,1,0,1,0,0,1,0,1,1,1,297.1888838
1,1,0,1,0,0,1,1,0,0,0,482.9866936
1,1,0,1,0,0,1,1,0,0,1,525.9621434
1,1,0,1,0,0,1,1,0,1,0,521.2980769
1,1,0,1,0,0,1,1,0,1,1,522.1991413
1,1,0,1,0,0,1,1,1,0,0,519.1613274
1,1,0,1,0,0,1,1,1,0,1,477.8026013
1,1,0,1,0,0,1,1,1,1,0,522.1604481
1,1,0,1,0,0,1,1,1,1,1,521.4291697
1,1,0,1,0,1,0,0,0,0,0,383.5178108
1,1,0,1,0,1,0,0,0,0,1,383.3138812
1,1,0,1,0,1,0,0,0,1,0,363.8846772
1,1,0,1,0,1,0,0,0,1,1,364.0647738
1,1,0,1,0,1,0,0,1,0,0,366.8185158
1,1,0,1,0,1,0,0,1,0,1,323.6260393
1,1,0,1,0,1,0,0,1,1,0,363.868566
1,1,0,1,0,1,0,0,1,1,1,363.5720072
1,1,0,1,0,1,0,1,0,0,0,679.8188579
1,1,0,1,0,1,0,1,0,0,1,679.0515242
1,1,0,1,0,1,0,1,0,1,0,675.9112759
1,1,0,1,0,1,0,1,0,1,1,604.8617992
1,1,0,1,0,1,0,1,1,0,0,652.0159316
1,1,0,1,0,1,0,1,1,0,1,651.0940545
1,1,0,1,0,1,0,1,1,1,0,603.7727983
1,1,0,1,0,1,0,1,1,1,1,646.050936
1,1,0,1,0,1,1,0,0,0,0,298.3397102
1,1,0,1,0,1,1,0,0,0,1,298.1434531
1,1,0,1,0,1,1,0,0,1,0,297.5319393
1,1,0,1,0,1,1,0,0,1,1,298.36901
1,1,0,1,0,1,1,0,1,0,0,296.4312389
1,1,0,1,0,1,1,0,1,0,1,296.3381062
1,1,0,1,0,1,1,0,1,1,0,298.2889733
1,1,0,1,0,1,1,0,1,1,1,298.1588104
1,1,0,1,0,1,1,1,0,0,0,487.2631967
1,1,0,1,0,1,1,1,0,0,1,529.6842048
1,1,0,1,0,1,1,1,0,1,0,525.7601736
1,1,0,1,0,1,1,1,0,1,1,526.3954971
1,1,0,1,0,1,1,1,1,0,0,524.1383445
1,1,0,1,0,1,1,1,1,0,1,481.1096456
1,1,0,1,0,1,1,1,1,1,0,527.7030897
1,1,0,1,0,1,1,1,1,1,1,527.1851242
1,1,0,1,1,0,0,0,0,0,0,394.8854806
1,1,0,1,1,0,0,0,0,0,1,395.6577742
1,1,0,1,1,0,0,0,0,1,0,373.2694647
1,1,0,1,1,0,0,0,0,1,1,367.4005253
1,1,0,1,1,0,0,0,1,0,0,350.8829386
1,1,0,1,1,0,0,0,1,0,1,379.5509531
1,1,0,1,1,0,0,0,1,1,0,371.0631399
1,1,0,1,1,0,0,0,1,1,1,370.8789465
1,1,0,1,1,0,0,1,0,0,0,712.0799413
1,1,0,1,1,0,0,1,0,0,1,712.5985804
1,1,0,1,1,0,0,1,0,1,0,620.7398796
1,1,0,1,1,0,0,1,0,1,1,663.1516709
1,1,0,1,1,0,0,1,1,0,0,677.2555349
1,1,0,1,1,0,0,1,1,0,1,678.672817
1,1,0,1,1,0,0,1,1,1,0,660.3146167
1,1,0,1,1,0,0,1,1,1,1,629.7703505
1,1,0,1,1,0,1,0,0,0,0,296.0071518
1,1,0,1,1,0,1,0,0,0,1,296.26179
1,1,0,1,1,0,1,0,0,1,0,292.9078531
1,1,0,1,1,0,1,0,0,1,1,294.0489874
1,1,0,1,1,0,1,0,1,0,0,294.9493923
1,1,0,1,1,0,1,0,1,0,1,295.1966102
1,1,0,1,1,0,1,0,1,1,0,294.2118461
1,1,0,1,1,0,1,0,1,1,1,249.345113
1,1,0,1,1,0,1,1,0,0,0,532.4308805
1,1,0,1,1,0,1,1,0,0,1,533.2021811
1,1,0,1,1,0,1,1,0,1,0,524.4942467
1,1,0,1,1,0,1,1,0,1,1,525.0364306
1,1,0,1,1,0,1,1,1,0,0,528.5899663
1,1,0,1,1,0,1,1,1,0,1,485.3083909
1,1,0,1,1,0,1,1,1,1,0,524.4912205
1,1,0,1,1,0,1,1,1,1,1,524.5017569
1,1,0,1,1,1,0,0,0,0,0,397.5268714
1,1,0,1,1,1,0,0,0,0,1,397.9149232
1,1,0,1,1,1,0,0,0,1,0,376.3122079
1,1,0,1,1,1,0,0,0,1,1,331.7709827
1,1,0,1,1,1,0,0,1,0,0,381.3495429
1,1,0,1,1,1,0,0,1,0,1,382.0221019
1,1,0,1,1,1,0,0,1,1,0,373.8619444
1,1,0,1,1,1,0,0,1,1,1,373.3989425
1,1,0,1,1,1,0,1,0,0,0,716.2735472
1,1,0,1,1,1,0,1,0,0,1,673.423924
1,1,0,1,1,1,0,1,0,1,0,666.1002266
1,1,0,1,1,1,0,1,0,1,1,666.3745322
1,1,0,1,1,1,0,1,1,0,0,680.0655277
1,1,0,1,1,1,0,1,1,0,1,680.9191864
1,1,0,1,1,1,0,1,1,1,0,623.38148
1,1,0,1,1,1,0,1,1,1,1,664.8426926
1,1,0,1,1,1,1,0,0,0,0,298.5457029
1,1,0,1,1,1,1,0,0,0,1,299.0642362
1,1,0,1,1,1,1,0,0,1,0,295.5497658
1,1,0,1,1,1,1,0,0,1,1,323.8242884
1,1,0,1,1,1,1,0,1,0,0,298.2332788
1,1,0,1,1,1,1,0,1,0,1,296.9537723
1,1,0,1,1,1,1,0,1,1,0,251.469336
1,1,0,1,1,1,1,0,1,1,1,295.3934121
1,1,0,1,1,1,1,1,0,0,0,537.015564
1,1,0,1,1,1,1,1,0,0,1,534.8879266
1,1,0,1,1,1,1,1,0,1,0,529.7421219
1,1,0,1,1,1,1,1,0,1,1,529.0008125
1,1,0,1,1,1,1,1,1,0,0,489.5838017
1,1,0,1,1,1,1,1,1,0,1,531.7878339
1,1,0,1,1,1,1,1,1,1,0,529.4614382
1,1,0,1,1,1,1,1,1,1,1,530.6100376
1,1,1,0,0,0,0,0,0,0,0,54.69778895
1,1,1,0,0,0,0,0,0,0,1,54.69478393
1,1,1,0,0,0,0,0,0,1,0,54.86338091
1,1,1,0,0,0,0,0,0,1,1,55.03817511
1,1,1,0,0,0,0,0,1,0,0,54.77873206
1,1,1,0,0,0,0,0,1,0,1,54.6471107
1,1,1,0,0,0,0,0,1,1,0,55.04532027
1,1,1,0,0,0,0,0,1,1,1,54.86647725
1,1,1,0,0,0,0,1,0,0,0,85.59699941
1,1,1,0,0,0,0,1,0,0,1,85.9752152
1,1,1,0,0,0,0,1,0,1,0,85.85885
1,1,1,0,0,0,0,1,0,1,1,85.78103971
1,1,1,0,0,0,0,1,1,0,0,86.52071452
1,1,1,0,0,0,0,1,1,0,1,85.85828471
1,1,1,0,0,0,0,1,1,1,0,85.74490499
1,1,1,0,0,0,0,1,1,1,1,85.78787565
1,1,1,0,0,0,1,0,0,0,0,23.77175283
1,1,1,0,0,0,1,0,0,0,1,18.74699736
1,1,1,0,0,0,1,0,0,1,0,41.8226068
1,1,1,0,0,0,1,0,0,1,1,41.7900281
1,1,1,0,0,0,1,0,1,0,0,42.12474179
1,1,1,0,0,0,1,0,1,0,1,41.67399311
1,1,1,0,0,0,1,0,1,1,0,41.56710982
1,1,1,0,0,0,1,0,1,1,1,42.04790735
1,1,1,0,0,0,1,1,0,0,0,64.53211164
1,1,1,0,0,0,1,1,0,0,1,64.64103937
1,1,1,0,0,0,1,1,0,1,0,64.58332777
1,1,1,0,0,0,1,1,0,1,1,64.42165112
1,1,1,0,0,0,1,1,1,0,0,64.90711856
1,1,1,0,0,0,1,1,1,0,1,64.20465589
1,1,1,0,0,0,1,1,1,1,0,64.38771725
1,1,1,0,0,0,1,1,1,1,1,64.44511294
1,1,1,0,0,1,0,0,0,0,0,54.78674316
1,1,1,0,0,1,0,0,0,0,1,55.12878394
1,1,1,0,0,1,0,0,0,1,0,55.07192922
1,1,1,0,0,1,0,0,0,1,1,54.65050149
1,1,1,0,0,1,0,0,1,0,0,54.96318054
1,1,1,0,0,1,0,0,1,0,1,54.65652752
1,1,1,0,0,1,0,0,1,1,0,54.96697021
1,1,1,0,0,1,0,0,1,1,1,54.79264855
1,1,1,0,0,1,0,1,0,0,0,85.72345924
1,1,1,0,0,1,0,1,0,0,1,85.91342735
1,1,1,0,0,1,0,1,0,1,0,86.09081793
1,1,1,0,0,1,0,1,0,1,1,85.89826226
1,1,1,0,0,1,0,1,1,0,0,85.80491853
1,1,1,0,0,1,0,1,1,0,1,85.9332006
1,1,1,0,0,1,0,1,1,1,0,86.41657996
1,1,1,0,0,1,0,1,1,1,1,85.77438068
1,1,1,0,0,1,1,0,0,0,0,41.92340231
1,1,1,0,0,1,1,0,0,0,1,41.82635856
1,1,1,0,0,1,1,0,0,1,0,41.81480336
1,1,1,0,0,1,1,0,0,1,1,42.20310569
1,1,1,0,0,1,1,0,1,0,0,41.80994654
1,1,1,0,0,1,1,0,1,0,1,41.76103449
1,1,1,0,0,1,1,0,1,1,0,41.93235636
1,1,1,0,0,1,1,0,1,1,1,41.6753273
1,1,1,0,0,1,1,1,0,0,0,64.79417658
1,1,1,0,0,1,1,1,0,0,1,64.38189077
1,1,1,0,0,1,1,1,0,1,0,64.78942442
1,1,1,0,0,1,1,1,0,1,1,65.08859324
1,1,1,0,0,1,1,1,1,0,0,64.42535305
1,1,1,0,0,1,1,1,1,0,1,64.60454893
1,1,1,0,0,1,1,1,1,1,0,64.63345504
1,1,1,0,0,1,1,1,1,1,1,64.65620279
1,1,1,0,1,0,0,0,0,0,0,54.4254663
1,1,1,0,1,0,0,0,0,0,1,54.35536027
1,1,1,0,1,0,0,0,0,1,0,54.51358891
1,1,1,0,1,0,0,0,0,1,1,54.72184825
1,1,1,0,1,0,0,0,1,0,0,54.82873869
1,1,1,0,1,0,0,0,1,0,1,54.16201591
1,1,1,0,1,0,0,0,1,1,0,54.51478314
1,1,1,0,1,0,0,0,1,1,1,54.24671936
1,1,1,0,1,0,0,1,0,0,0,44.08458519
1,1,1,0,1,0,0,1,0,0,1,85.8554244
1,1,1,0,1,0,0,1,0,1,0,85.63089633
1,1,1,0,1,0,0,1,0,1,1,85.58833814
1,1,1,0,1,0,0,1,1,0,0,86.00237346
1,1,1,0,1,0,0,1,1,0,1,85.51235032
1,1,1,0,1,0,0,1,1,1,0,85.93907213
1,1,1,0,1,0,0,1,1,1,1,86.07052445
1,1,1,0,1,0,1,0,0,0,0,41.73269558
1,1,1,0,1,0,1,0,0,0,1,41.72462273
1,1,1,0,1,0,1,0,0,1,0,41.52280974
1,1,1,0,1,0,1,0,0,1,1,41.50549531
1,1,1,0,1,0,1,0,1,0,0,41.56091475
1,1,1,0,1,0,1,0,1,0,1,41.91094041
1,1,1,0,1,0,1,0,1,1,0,41.87394047
1,1,1,0,1,0,1,0,1,1,1,41.51092005
1,1,1,0,1,0,1,1,0,0,0,64.63550377
1,1,1,0,1,0,1,1,0,0,1,64.32172918
1,1,1,0,1,0,1,1,0,1,0,64.42032194
1,1,1,0,1,0,1,1,0,1,1,64.29797602
1,1,1,0,1,0,1,1,1,0,0,64.20400834
1,1,1,0,1,0,1,1,1,0,1,64.48269606
1,1,1,0,1,0,1,1,1,1,0,65.05263758
1,1,1,0,1,0,1,1,1,1,1,64.67397046
1,1,1,0,1,1,0,0,0,0,0,54.41549969
1,1,1,0,1,1,0,0,0,0,1,54.54120684
1,1,1,0,1,1,0,0,0,1,0,54.96095848
1,1,1,0,1,1,0,0,0,1,1,54.58088088
1,1,1,0,1,1,0,0,1,0,0,54.53242993
1,1,1,0,1,1,0,0,1,0,1,54.8717103
1,1,1,0,1,1,0,0,1,1,0,55.05534053
1,1,1,0,1,1,0,0,1,1,1,54.57254434
1,1,1,0,1,1,0,1,0,0,0,85.84840441
1,1,1,0,1,1,0,1,0,0,1,85.82838964
1,1,1,0,1,1,0,1,0,1,0,85.85582376
1,1,1,0,1,1,0,1,0,1,1,85.82743835
1,1,1,0,1,1,0,1,1,0,0,85.88069892
1,1,1,0,1,1,0,1,1,0,1,86.30641913
1,1,1,0,1,1,0,1,1,1,0,86.18582559
1,1,1,0,1,1,0,1,1,1,1,86.23616982
1,1,1,0,1,1,1,0,0,0,0,41.93511176
1,1,1,0,1,1,1,0,0,0,1,42.12150049
1,1,1,0,1,1,1,0,0,1,0,41.9316783
1,1,1,0,1,1,1,0,0,1,1,41.66084766
1,1,1,0,1,1,1,0,1,0,0,41.72086096
1,1,1,0,1,1,1,0,1,0,1,41.69384861
1,1,1,0,1,1,1,0,1,1,0,42.25356817
1,1,1,0,1,1,1,0,1,1,1,41.82936597
1,1,1,0,1,1,1,1,0,0,0,22.21778131
1,1,1,0,1,1,1,1,0,0,1,64.75404906
1,1,1,0,1,1,1,1,0,1,0,65.31392837
1,1,1,0,1,1,1,1,0,1,1,64.92344737
1,1,1,0,1,1,1,1,1,0,0,64.88660669
1,1,1,0,1,1,1,1,1,0,1,64.43522859
1,1,1,0,1,1,1,1,1,1,0,64.87276435
1,1,1,0,1,1,1,1,1,1,1,64.99050641
1,1,1,1,0,0,0,0,0,0,0,197.897738
1,1,1,1,0,0,0,0,0,0,1,197.9014766
1,1,1,1,0,0,0,0,0,1,0,179.937866
1,1,1,1,0,0,0,0,0,1,1,179.886586
1,1,1,1,0,0,0,0,1,0,0,183.2583716
1,1,1,1,0,0,0,0,1,0,1,191.7337346
1,1,1,1,0,0,0,0,1,1,0,179.2456386
1,1,1,1,0,0,0,0,1,1,1,179.0007014
1,1,1,1,0,0,0,1,0,0,0,344.2160299
1,1,1,1,0,0,0,1,0,0,1,341.7982361
1,1,1,1,0,0,0,1,0,1,0,306.9774837
1,1,1,1,0,0,0,1,0,1,1,306.9080038
1,1,1,1,0,0,0,1,1,0,0,278.5395305
1,1,1,1,0,0,0,1,1,0,1,307.3285129
1,1,1,1,0,0,0,1,1,1,0,306.5970039
1,1,1,1,0,0,0,1,1,1,1,306.2071736
1,1,1,1,0,0,1,0,0,0,0,148.9092183
1,1,1,1,0,0,1,0,0,0,1,148.7969439
1,1,1,1,0,0,1,0,0,1,0,147.3803971
1,1,1,1,0,0,1,0,0,1,1,147.1491582
1,1,1,1,0,0,1,0,1,0,0,146.6635318
1,1,1,1,0,0,1,0,1,0,1,146.7326422
1,1,1,1,0,0,1,0,1,1,0,147.2381763
1,1,1,1,0,0,1,0,1,1,1,146.9789326
1,1,1,1,0,0,1,1,0,0,0,265.1325119
1,1,1,1,0,0,1,1,0,0,1,264.5022798
1,1,1,1,0,0,1,1,0,1,0,257.1172638
1,1,1,1,0,0,1,1,0,1,1,214.2037041
1,1,1,1,0,0,1,1,1,0,0,258.3073957
1,1,1,1,0,0,1,1,1,0,1,257.7926438
1,1,1,1,0,0,1,1,1,1,0,257.5849321
1,1,1,1,0,0,1,1,1,1,1,258.1076646
1,1,1,1,0,1,0,0,0,0,0,198.7492208
1,1,1,1,0,1,0,0,0,0,1,198.7564576
1,1,1,1,0,1,0,0,0,1,0,181.0415988
1,1,1,1,0,1,0,0,0,1,1,180.4984803
1,1,1,1,0,1,0,0,1,0,0,183.847964
1,1,1,1,0,1,0,0,1,0,1,183.7734456
1,1,1,1,0,1,0,0,1,1,0,180.2471566
1,1,1,1,0,1,0,0,1,1,1,141.1603656
1,1,1,1,0,1,0,1,0,0,0,343.3744349
1,1,1,1,0,1,0,1,0,0,1,343.403749
1,1,1,1,0,1,0,1,0,1,0,308.3621285
1,1,1,1,0,1,0,1,0,1,1,309.6929879
1,1,1,1,0,1,0,1,1,0,0,315.2416444
1,1,1,1,0,1,0,1,1,0,1,315.152854
1,1,1,1,0,1,0,1,1,1,0,308.9622545
1,1,1,1,0,1,0,1,1,1,1,266.1192744
1,1,1,1,0,1,1,0,0,0,0,150.6317024
1,1,1,1,0,1,1,0,0,0,1,150.5861897
1,1,1,1,0,1,1,0,0,1,0,148.9443495
1,1,1,1,0,1,1,0,0,1,1,148.8341353
1,1,1,1,0,1,1,0,1,0,0,148.4563193
1,1,1,1,0,1,1,0,1,0,1,147.9157097
1,1,1,1,0,1,1,0,1,1,0,149.1109564
1,1,1,1,0,1,1,0,1,1,1,148.7450969
1,1,1,1,0,1,1,1,0,0,0,267.8095548
1,1,1,1,0,1,1,1,0,0,1,267.1797082
1,1,1,1,0,1,1,1,0,1,0,259.7689402
1,1,1,1,0,1,1,1,0,1,1,259.2701974
1,1,1,1,0,1,1,1,1,0,0,260.7809725
1,1,1,1,0,1,1,1,1,0,1,259.9348168
1,1,1,1,0,1,1,1,1,1,0,261.3383372
1,1,1,1,0,1,1,1,1,1,1,260.5229626
1,1,1,1,1,0,0,0,0,0,0,198.0333128
1,1,1,1,1,0,0,0,0,0,1,183.3449409
1,1,1,1,1,0,0,0,0,1,0,161.7867167
1,1,1,1,1,0,0,0,0,1,1,186.9225955
1,1,1,1,1,0,0,0,1,0,0,190.3485479
1,1,1,1,1,0,0,0,1,0,1,190.3348293
