maxThreads,minSpareThreads,executorTerminationTimeoutMillis,connectionTimeout,maxConnections,maxKeepAliveRequests,acceptorThreadCount,asyncTimeout,acceptCount,socketBuffer,processorCache,keepAliveTimeout,$<PERF
472.0,7.0,3079.0,15894.0,25018.0,50.0,1.0,2183.0,8.0,232.0,421.0,33.0,1059.0
301.0,38.0,2327.0,5821.0,44453.0,63.0,3.0,29608.0,48.0,95.0,331.0,36.0,1161.3
172.0,40.0,3924.0,33792.0,41264.0,59.0,7.0,1900.0,7.0,394.0,392.0,12.0,1049.1
149.0,37.0,1741.0,4479.0,46455.0,2.0,8.0,37455.0,10.0,345.0,331.0,30.0,1053.0
472.0,38.0,22.0,11295.0,31167.0,36.0,4.0,43500.0,12.0,111.0,181.0,8.0,1036.6
3.0,11.0,1699.0,24487.0,44133.0,87.0,7.0,47578.0,27.0,193.0,498.0,15.0,1175.6
418.0,45.0,4815.0,5232.0,4286.0,27.0,6.0,3018.0,17.0,245.0,173.0,36.0,1079.3
120.0,41.0,278.0,33754.0,5098.0,86.0,6.0,14917.0,7.0,275.0,373.0,17.0,1092.7
65.0,37.0,2446.0,48553.0,39867.0,158.0,7.0,40717.0,44.0,289.0,258.0,20.0,1026.4
302.0,23.0,3081.0,48500.0,30935.0,133.0,8.0,2743.0,32.0,336.0,43.0,5.0,1162.7
323.0,40.0,3445.0,43262.0,38175.0,8.0,1.0,18714.0,2.0,401.0,439.0,3.0,977.3
471.0,4.0,7919.0,9937.0,33350.0,147.0,10.0,11195.0,37.0,424.0,74.0,17.0,1233.8
195.0,21.0,7687.0,30586.0,41101.0,72.0,10.0,49099.0,16.0,463.0,373.0,29.0,1098.1
55.0,20.0,3813.0,6302.0,8544.0,187.0,7.0,32028.0,29.0,207.0,144.0,19.0,1191.6
84.0,11.0,4466.0,45024.0,33060.0,15.0,6.0,34117.0,49.0,50.0,392.0,42.0,1052.7
132.0,27.0,7754.0,19626.0,29736.0,60.0,3.0,24770.0,3.0,356.0,308.0,42.0,1080.1
385.0,40.0,5129.0,23020.0,48314.0,177.0,1.0,37377.0,30.0,4.0,303.0,33.0,1144.7
342.0,45.0,3565.0,49766.0,38581.0,165.0,4.0,48011.0,27.0,278.0,54.0,5.0,1188.4
1.0,48.0,670.0,20653.0,8171.0,6.0,1.0,18408.0,19.0,201.0,167.0,35.0,1168.6
82.0,21.0,1595.0,12786.0,4730.0,166.0,5.0,33043.0,29.0,347.0,495.0,38.0,1020.4
364.0,30.0,3724.0,37430.0,15925.0,67.0,3.0,46699.0,17.0,239.0,349.0,16.0,1221.7
181.0,35.0,1516.0,48566.0,9860.0,109.0,1.0,30379.0,18.0,446.0,76.0,40.0,1175.8
494.0,11.0,6417.0,24598.0,46496.0,121.0,3.0,31162.0,2.0,14.0,202.0,12.0,1199.3
290.0,1.0,5642.0,44916.0,37575.0,118.0,7.0,8535.0,45.0,412.0,243.0,19.0,1148.2
46.0,33.0,6840.0,40963.0,41106.0,52.0,7.0,26036.0,29.0,3.0,405.0,43.0,1215.8
178.0,20.0,1734.0,37194.0,41717.0,5.0,3.0,45963.0,10.0,409.0,161.0,39.0,1139.3
381.0,1.0,2110.0,30639.0,813.0,91.0,2.0,13929.0,47.0,238.0,240.0,20.0,1148.9
45.0,4.0,3017.0,25445.0,30854.0,78.0,2.0,11519.0,2.0,183.0,409.0,26.0,1209.3
138.0,21.0,6680.0,2166.0,32761.0,114.0,9.0,41003.0,39.0,498.0,2.0,19.0,1194.6
389.0,15.0,567.0,3372.0,26070.0,82.0,3.0,19588.0,45.0,160.0,130.0,22.0,1176.5
251.0,41.0,5536.0,39024.0,13042.0,64.0,8.0,2111.0,41.0,200.0,182.0,11.0,1103.5
95.0,49.0,6243.0,5628.0,14383.0,75.0,8.0,3437.0,20.0,309.0,207.0,1.0,1171.5
364.0,1.0,1290.0,31515.0,6939.0,182.0,3.0,35013.0,8.0,234.0,175.0,38.0,1209.9
478.0,32.0,5750.0,21190.0,46376.0,57.0,5.0,47193.0,37.0,183.0,413.0,16.0,1149.2
65.0,9.0,448.0,29609.0,4451.0,65.0,6.0,13161.0,36.0,193.0,142.0,10.0,1023.3
35.0,3.0,6975.0,45033.0,2640.0,10.0,4.0,16612.0,18.0,123.0,266.0,22.0,1171.0
406.0,12.0,3186.0,35800.0,34302.0,92.0,8.0,13093.0,30.0,438.0,252.0,38.0,1227.0
140.0,8.0,3223.0,44667.0,46742.0,154.0,4.0,7094.0,30.0,273.0,341.0,18.0,1187.6
236.0,8.0,4364.0,35026.0,41375.0,145.0,2.0,21029.0,43.0,36.0,350.0,24.0,1192.7
136.0,12.0,6612.0,25658.0,22553.0,126.0,9.0,23187.0,21.0,8.0,411.0,28.0,1208.2
219.0,17.0,4476.0,40987.0,30873.0,88.0,3.0,43982.0,49.0,385.0,215.0,7.0,1216.2
34.0,35.0,3032.0,39181.0,751.0,199.0,8.0,28769.0,6.0,116.0,89.0,44.0,1045.5
272.0,14.0,2097.0,14251.0,47299.0,144.0,9.0,29086.0,22.0,280.0,419.0,44.0,1064.2
498.0,44.0,7638.0,11267.0,32294.0,183.0,9.0,20149.0,33.0,456.0,40.0,30.0,1110.0
179.0,20.0,2834.0,21949.0,28022.0,56.0,10.0,38596.0,32.0,259.0,351.0,14.0,1103.9
409.0,5.0,844.0,41370.0,26277.0,156.0,9.0,49051.0,31.0,127.0,268.0,15.0,1166.6
124.0,49.0,226.0,12425.0,24226.0,100.0,6.0,46118.0,17.0,52.0,496.0,33.0,1185.1
385.0,49.0,1568.0,41347.0,43833.0,11.0,9.0,15616.0,46.0,65.0,56.0,42.0,1156.6
352.0,19.0,2855.0,24575.0,3643.0,138.0,10.0,43644.0,16.0,15.0,371.0,41.0,1161.7
66.0,45.0,1923.0,44628.0,43838.0,18.0,4.0,30131.0,9.0,95.0,459.0,24.0,1159.0
400.0,37.0,6840.0,20939.0,24243.0,91.0,4.0,23575.0,12.0,8.0,153.0,13.0,1173.3
134.0,4.0,3185.0,818.0,15870.0,31.0,7.0,29054.0,34.0,4.0,134.0,30.0,1113.8
391.0,37.0,4364.0,42563.0,29841.0,55.0,10.0,7984.0,40.0,439.0,179.0,35.0,1107.8
382.0,3.0,1694.0,549.0,14613.0,34.0,10.0,37938.0,43.0,426.0,130.0,32.0,1103.1
235.0,6.0,5565.0,3259.0,24709.0,126.0,6.0,2090.0,43.0,296.0,163.0,3.0,1234.3
495.0,33.0,1847.0,9877.0,18064.0,77.0,4.0,43818.0,16.0,36.0,406.0,20.0,1185.8
283.0,6.0,6629.0,3896.0,29028.0,83.0,7.0,32660.0,17.0,207.0,206.0,47.0,1210.5
311.0,45.0,3437.0,6280.0,1188.0,57.0,1.0,17603.0,38.0,363.0,21.0,1.0,1063.9
168.0,35.0,7416.0,45361.0,15844.0,163.0,1.0,47478.0,3.0,192.0,489.0,18.0,1087.4
149.0,10.0,5549.0,33835.0,9701.0,142.0,3.0,44609.0,22.0,418.0,406.0,29.0,1173.8
413.0,35.0,5088.0,10267.0,24946.0,7.0,8.0,21865.0,32.0,65.0,109.0,26.0,1136.0
318.0,49.0,947.0,2943.0,28999.0,130.0,3.0,3634.0,19.0,70.0,97.0,27.0,1181.8
78.0,43.0,2021.0,13841.0,29546.0,112.0,1.0,7197.0,3.0,176.0,299.0,22.0,1156.2
280.0,14.0,5006.0,37897.0,3894.0,153.0,1.0,38255.0,10.0,86.0,486.0,13.0,1260.6
256.0,22.0,1703.0,19579.0,39245.0,117.0,8.0,6286.0,33.0,238.0,378.0,35.0,1187.2
391.0,15.0,7392.0,3435.0,29159.0,8.0,2.0,43521.0,3.0,203.0,164.0,9.0,1088.5
180.0,37.0,6187.0,33204.0,15996.0,185.0,10.0,34405.0,47.0,323.0,112.0,20.0,1180.4
94.0,47.0,5990.0,21029.0,32533.0,187.0,5.0,44521.0,45.0,413.0,408.0,49.0,1191.0
182.0,48.0,6600.0,10240.0,27072.0,140.0,1.0,2728.0,9.0,236.0,493.0,17.0,1123.5
350.0,13.0,2329.0,26978.0,23323.0,8.0,6.0,28394.0,28.0,394.0,381.0,35.0,1071.1
35.0,3.0,4115.0,36338.0,33409.0,82.0,5.0,39369.0,23.0,201.0,363.0,15.0,1212.1
178.0,17.0,4272.0,4635.0,24287.0,126.0,5.0,15962.0,50.0,264.0,365.0,33.0,1146.7
139.0,3.0,4392.0,37918.0,4057.0,14.0,8.0,13046.0,40.0,354.0,346.0,22.0,1125.0
213.0,8.0,1308.0,20713.0,30877.0,19.0,4.0,18519.0,41.0,114.0,65.0,28.0,1149.7
40.0,8.0,151.0,7996.0,37604.0,79.0,10.0,37813.0,21.0,293.0,262.0,44.0,1137.9
90.0,39.0,16.0,15909.0,7119.0,119.0,6.0,49964.0,46.0,160.0,339.0,34.0,1198.3
212.0,25.0,102.0,23665.0,39699.0,100.0,2.0,16803.0,13.0,89.0,488.0,19.0,1234.9
407.0,49.0,5685.0,42033.0,48491.0,85.0,3.0,9209.0,30.0,88.0,106.0,44.0,1101.4
199.0,28.0,1692.0,15713.0,749.0,164.0,8.0,5216.0,22.0,122.0,40.0,3.0,1086.8
339.0,22.0,2184.0,9973.0,1399.0,59.0,8.0,34221.0,48.0,13.0,297.0,35.0,1138.8
185.0,14.0,4315.0,41629.0,47456.0,144.0,1.0,38779.0,15.0,13.0,75.0,39.0,1210.7
489.0,24.0,2578.0,40532.0,27369.0,66.0,7.0,17307.0,42.0,327.0,314.0,17.0,1122.1
196.0,17.0,4332.0,40319.0,46045.0,26.0,3.0,5334.0,13.0,484.0,210.0,38.0,1168.2
104.0,18.0,556.0,45758.0,26691.0,172.0,9.0,42785.0,3.0,499.0,222.0,16.0,1166.0
442.0,11.0,6313.0,28007.0,1341.0,6.0,9.0,44427.0,5.0,296.0,278.0,5.0,1124.7
98.0,45.0,810.0,41180.0,49547.0,45.0,4.0,410.0,35.0,297.0,18.0,50.0,1124.4
259.0,8.0,4553.0,35454.0,2611.0,188.0,2.0,46388.0,24.0,26.0,3.0,32.0,1122.1
440.0,22.0,3522.0,34511.0,8043.0,61.0,10.0,11464.0,11.0,448.0,244.0,7.0,1098.7
275.0,27.0,1192.0,28308.0,24523.0,149.0,8.0,44769.0,40.0,317.0,383.0,40.0,1175.5
225.0,22.0,1522.0,1078.0,3795.0,156.0,1.0,16311.0,8.0,170.0,390.0,48.0,1250.0
405.0,17.0,1977.0,42372.0,12341.0,12.0,1.0,39035.0,46.0,270.0,87.0,50.0,1109.1
449.0,39.0,5180.0,19277.0,5014.0,76.0,4.0,21554.0,4.0,428.0,470.0,32.0,1132.2
456.0,49.0,1812.0,45358.0,42057.0,171.0,4.0,39075.0,3.0,19.0,479.0,32.0,1143.8
496.0,28.0,7374.0,31091.0,3033.0,80.0,9.0,41164.0,26.0,380.0,455.0,4.0,1213.2
129.0,20.0,62.0,16623.0,5058.0,156.0,9.0,27002.0,16.0,500.0,255.0,29.0,1207.1
209.0,48.0,5061.0,41305.0,9104.0,121.0,9.0,12163.0,8.0,461.0,163.0,6.0,1129.9
96.0,21.0,829.0,17173.0,49692.0,174.0,1.0,13272.0,3.0,211.0,44.0,6.0,1152.2
200.0,18.0,5062.0,43636.0,5190.0,4.0,8.0,35018.0,8.0,58.0,41.0,50.0,1034.8
499.0,30.0,1600.0,17678.0,39899.0,166.0,7.0,46135.0,2.0,132.0,194.0,47.0,1131.2
54.0,8.0,1363.0,22024.0,15894.0,100.0,8.0,4902.0,1.0,33.0,278.0,39.0,1244.6
211.0,6.0,7875.0,48443.0,16734.0,91.0,7.0,24418.0,6.0,189.0,225.0,3.0,1207.6
222.0,9.0,6368.0,44281.0,14805.0,102.0,8.0,34217.0,18.0,396.0,391.0,49.0,1211.4
452.0,36.0,617.0,17484.0,4680.0,19.0,10.0,2555.0,23.0,321.0,495.0,31.0,1180.6
471.0,49.0,1512.0,36418.0,18645.0,139.0,8.0,34884.0,14.0,113.0,345.0,46.0,1110.5
299.0,7.0,4694.0,38660.0,47383.0,117.0,4.0,26196.0,4.0,414.0,215.0,43.0,1233.0
497.0,37.0,999.0,972.0,40125.0,132.0,1.0,25562.0,15.0,345.0,319.0,49.0,1002.0
333.0,15.0,7108.0,49726.0,4883.0,155.0,6.0,25615.0,14.0,214.0,390.0,42.0,1246.6
475.0,33.0,7759.0,25070.0,44045.0,40.0,6.0,45758.0,18.0,299.0,165.0,33.0,1171.8
240.0,28.0,7767.0,5162.0,38692.0,126.0,3.0,3943.0,22.0,84.0,13.0,31.0,1227.7
105.0,23.0,4351.0,26597.0,4545.0,73.0,1.0,583.0,27.0,270.0,435.0,44.0,1187.8
35.0,49.0,2419.0,35594.0,23328.0,131.0,5.0,13043.0,45.0,6.0,331.0,4.0,1056.3
247.0,42.0,414.0,3794.0,19609.0,115.0,9.0,38584.0,17.0,319.0,481.0,8.0,1128.8
496.0,14.0,4368.0,33782.0,36943.0,12.0,2.0,43694.0,32.0,26.0,27.0,40.0,1186.1
250.0,47.0,4453.0,47969.0,18940.0,106.0,10.0,11825.0,40.0,63.0,239.0,28.0,1129.2
428.0,50.0,3661.0,40779.0,33864.0,149.0,5.0,33898.0,29.0,94.0,423.0,22.0,1147.2
144.0,16.0,4787.0,457.0,26426.0,47.0,8.0,21883.0,11.0,297.0,146.0,44.0,1214.0
454.0,46.0,764.0,3762.0,6924.0,177.0,5.0,21657.0,48.0,431.0,452.0,14.0,1175.0
39.0,30.0,5903.0,20677.0,44749.0,135.0,8.0,11603.0,18.0,315.0,117.0,18.0,1185.3
161.0,37.0,1022.0,6600.0,20541.0,69.0,9.0,47510.0,3.0,230.0,231.0,12.0,1136.1
46.0,27.0,7914.0,38793.0,5305.0,123.0,7.0,46477.0,25.0,366.0,479.0,11.0,1165.2
333.0,26.0,6894.0,33062.0,19900.0,156.0,2.0,26586.0,10.0,245.0,60.0,25.0,1249.1
188.0,26.0,7519.0,4211.0,7401.0,142.0,10.0,8041.0,12.0,437.0,79.0,47.0,1215.7
353.0,45.0,7218.0,1805.0,40197.0,142.0,3.0,37822.0,9.0,186.0,423.0,15.0,1188.5
239.0,47.0,7783.0,13636.0,27974.0,69.0,3.0,34598.0,45.0,89.0,173.0,24.0,1157.3
352.0,30.0,1788.0,37923.0,34192.0,104.0,7.0,7116.0,42.0,313.0,23.0,39.0,1157.7
149.0,9.0,4083.0,43614.0,40887.0,166.0,8.0,32908.0,48.0,185.0,489.0,16.0,1161.4
54.0,44.0,2444.0,32870.0,24883.0,76.0,6.0,17234.0,10.0,81.0,347.0,46.0,1102.9
286.0,50.0,7073.0,28129.0,35372.0,200.0,3.0,14405.0,44.0,21.0,256.0,45.0,1198.8
296.0,14.0,3190.0,27634.0,44427.0,186.0,9.0,14433.0,19.0,492.0,1.0,8.0,1270.3
311.0,38.0,5400.0,12607.0,34469.0,115.0,7.0,25947.0,48.0,21.0,58.0,5.0,1126.4
248.0,34.0,3616.0,32882.0,20328.0,176.0,6.0,49580.0,30.0,414.0,460.0,25.0,1191.9
83.0,36.0,5240.0,26554.0,28067.0,95.0,10.0,26413.0,12.0,323.0,361.0,22.0,1149.8
193.0,24.0,7213.0,34569.0,2839.0,142.0,6.0,37464.0,33.0,266.0,347.0,32.0,1137.0
116.0,41.0,479.0,28122.0,5698.0,166.0,7.0,36812.0,9.0,439.0,85.0,4.0,1218.5
289.0,4.0,7957.0,25047.0,11016.0,86.0,6.0,6472.0,31.0,49.0,89.0,27.0,1162.7
72.0,27.0,645.0,47699.0,23255.0,4.0,4.0,38911.0,35.0,475.0,318.0,26.0,1137.9
286.0,15.0,5177.0,8671.0,29729.0,181.0,6.0,40636.0,9.0,226.0,234.0,50.0,1200.8
474.0,2.0,551.0,40707.0,39197.0,120.0,10.0,35337.0,16.0,23.0,243.0,8.0,1179.4
440.0,46.0,7346.0,25429.0,4504.0,89.0,4.0,3183.0,31.0,116.0,197.0,46.0,1061.1
177.0,28.0,5501.0,17150.0,3125.0,14.0,9.0,38509.0,49.0,38.0,453.0,49.0,1097.2
350.0,14.0,2470.0,14744.0,39004.0,81.0,8.0,19587.0,1.0,133.0,54.0,2.0,1156.9
212.0,7.0,4374.0,27810.0,25034.0,29.0,2.0,4457.0,26.0,222.0,181.0,44.0,1212.9
328.0,49.0,4426.0,27279.0,34518.0,119.0,10.0,38469.0,33.0,200.0,201.0,6.0,1192.0
384.0,43.0,1214.0,11805.0,26098.0,42.0,6.0,24855.0,42.0,421.0,430.0,16.0,1160.5
258.0,45.0,3276.0,2301.0,24169.0,14.0,1.0,28222.0,30.0,3.0,336.0,32.0,1053.3
366.0,30.0,1317.0,3031.0,33895.0,176.0,5.0,12943.0,43.0,111.0,408.0,20.0,1192.7
317.0,40.0,1845.0,3990.0,17892.0,194.0,5.0,34801.0,7.0,99.0,319.0,21.0,1172.1
343.0,47.0,6328.0,32691.0,41020.0,23.0,6.0,34505.0,20.0,319.0,176.0,11.0,1144.2
253.0,47.0,4379.0,32680.0,9441.0,88.0,6.0,15867.0,3.0,490.0,165.0,46.0,1071.5
272.0,47.0,893.0,7730.0,6909.0,62.0,3.0,42596.0,31.0,396.0,13.0,11.0,1191.8
417.0,7.0,7081.0,41675.0,46811.0,127.0,7.0,19451.0,37.0,358.0,149.0,40.0,1136.1
74.0,8.0,530.0,11619.0,46181.0,131.0,8.0,16923.0,30.0,367.0,7.0,47.0,1161.0
428.0,38.0,3685.0,38060.0,39519.0,69.0,2.0,34336.0,25.0,208.0,52.0,33.0,1119.2
159.0,15.0,7149.0,3141.0,48268.0,161.0,3.0,28821.0,26.0,399.0,7.0,27.0,1082.7
118.0,8.0,2571.0,12699.0,15489.0,145.0,5.0,8881.0,36.0,134.0,427.0,7.0,1274.9
425.0,5.0,5684.0,35842.0,12779.0,101.0,8.0,41544.0,20.0,23.0,11.0,11.0,1271.6
60.0,5.0,3296.0,10088.0,15733.0,26.0,10.0,12922.0,20.0,29.0,144.0,42.0,1180.8
121.0,48.0,1358.0,28540.0,11122.0,182.0,1.0,14087.0,34.0,297.0,98.0,17.0,1080.3
149.0,6.0,6173.0,14671.0,13336.0,129.0,4.0,43587.0,27.0,204.0,262.0,39.0,1111.1
336.0,14.0,140.0,18636.0,23660.0,3.0,4.0,9760.0,24.0,385.0,110.0,42.0,1116.4
263.0,9.0,14.0,39759.0,1002.0,84.0,3.0,1706.0,45.0,140.0,250.0,47.0,1139.6
479.0,27.0,1099.0,2632.0,45005.0,157.0,4.0,13333.0,21.0,76.0,375.0,11.0,1162.1
230.0,4.0,2314.0,48624.0,6459.0,24.0,2.0,37804.0,44.0,386.0,412.0,39.0,1188.4
297.0,47.0,6714.0,10784.0,44452.0,134.0,2.0,40430.0,38.0,342.0,378.0,5.0,1221.3
405.0,35.0,1025.0,28296.0,20877.0,15.0,8.0,44365.0,13.0,458.0,291.0,16.0,1145.5
28.0,44.0,3597.0,21998.0,40020.0,93.0,4.0,23224.0,34.0,119.0,372.0,14.0,1182.5
320.0,47.0,5769.0,41187.0,46928.0,74.0,2.0,13502.0,11.0,386.0,118.0,41.0,1021.7
167.0,24.0,1326.0,123.0,40332.0,75.0,2.0,17075.0,35.0,474.0,438.0,37.0,1184.6
247.0,29.0,3494.0,5912.0,7062.0,69.0,4.0,1307.0,11.0,340.0,160.0,3.0,1219.1
258.0,6.0,7739.0,36830.0,12131.0,108.0,9.0,34457.0,25.0,286.0,341.0,35.0,1316.7
171.0,38.0,3600.0,12094.0,5277.0,147.0,1.0,17579.0,49.0,198.0,31.0,20.0,1271.1
392.0,36.0,5312.0,6962.0,14921.0,110.0,4.0,44788.0,11.0,407.0,410.0,29.0,1158.9
475.0,45.0,7328.0,36693.0,40586.0,71.0,3.0,15546.0,45.0,316.0,413.0,19.0,1203.8
251.0,11.0,3004.0,9248.0,36759.0,86.0,9.0,1276.0,29.0,104.0,377.0,8.0,1231.5
355.0,44.0,7322.0,36775.0,39226.0,22.0,9.0,27572.0,35.0,48.0,109.0,11.0,1139.5
43.0,48.0,5321.0,43177.0,22659.0,80.0,4.0,41165.0,17.0,439.0,395.0,29.0,1175.4
23.0,10.0,7251.0,47885.0,41895.0,79.0,1.0,45222.0,41.0,290.0,125.0,8.0,1144.2
431.0,42.0,5107.0,43369.0,2330.0,198.0,9.0,38719.0,49.0,282.0,406.0,20.0,1213.0
257.0,21.0,5744.0,29940.0,5210.0,64.0,7.0,13705.0,9.0,455.0,354.0,40.0,1234.1
390.0,40.0,7348.0,28244.0,13142.0,117.0,9.0,22242.0,3.0,353.0,327.0,44.0,1132.0
418.0,39.0,5726.0,14689.0,38049.0,91.0,6.0,13047.0,39.0,152.0,254.0,1.0,1233.2
204.0,27.0,1520.0,33971.0,27590.0,4.0,7.0,19174.0,13.0,206.0,494.0,49.0,1096.6
462.0,18.0,788.0,26854.0,6911.0,58.0,7.0,21455.0,10.0,118.0,211.0,46.0,1165.4
351.0,22.0,5629.0,43606.0,45348.0,168.0,5.0,7066.0,33.0,161.0,492.0,39.0,1166.9
90.0,16.0,7114.0,10288.0,43853.0,9.0,7.0,4266.0,49.0,441.0,418.0,2.0,1072.8
82.0,31.0,5428.0,14762.0,47211.0,98.0,8.0,35005.0,12.0,376.0,74.0,7.0,1216.0
222.0,21.0,3748.0,16701.0,32081.0,53.0,7.0,43135.0,12.0,416.0,256.0,33.0,1165.8
476.0,47.0,1425.0,43784.0,41218.0,146.0,7.0,35512.0,32.0,161.0,365.0,41.0,1057.3
70.0,2.0,498.0,18750.0,48608.0,179.0,2.0,33500.0,50.0,491.0,328.0,35.0,1157.8
357.0,49.0,2699.0,27120.0,14039.0,189.0,4.0,7676.0,45.0,442.0,463.0,2.0,1121.3
79.0,36.0,1505.0,39429.0,19570.0,198.0,5.0,17873.0,10.0,60.0,286.0,43.0,955.9
13.0,5.0,4285.0,30758.0,26728.0,189.0,7.0,28794.0,10.0,178.0,89.0,33.0,1175.0
233.0,37.0,2280.0,41100.0,27010.0,133.0,6.0,30284.0,21.0,248.0,114.0,34.0,1123.2
389.0,9.0,5603.0,21832.0,13380.0,78.0,5.0,17505.0,29.0,89.0,43.0,5.0,1219.5
383.0,17.0,7728.0,227.0,24825.0,9.0,1.0,17927.0,19.0,173.0,393.0,17.0,1132.5
447.0,13.0,7081.0,2892.0,24321.0,118.0,2.0,22844.0,46.0,291.0,101.0,18.0,1134.7
215.0,22.0,4718.0,27085.0,48886.0,182.0,7.0,49134.0,37.0,40.0,227.0,29.0,1160.5
189.0,21.0,1975.0,33442.0,7478.0,182.0,7.0,32427.0,48.0,96.0,407.0,35.0,1199.9
358.0,23.0,1316.0,3064.0,37496.0,107.0,10.0,41841.0,28.0,144.0,165.0,11.0,1161.2
176.0,20.0,1932.0,228.0,10063.0,51.0,7.0,12769.0,6.0,306.0,218.0,2.0,1154.2
413.0,33.0,6438.0,5585.0,32932.0,78.0,5.0,18429.0,1.0,262.0,216.0,31.0,1198.2
106.0,35.0,2666.0,30210.0,22799.0,73.0,9.0,4745.0,44.0,377.0,484.0,47.0,1128.8
278.0,48.0,5939.0,42364.0,15937.0,159.0,10.0,32510.0,8.0,291.0,467.0,3.0,1160.2
318.0,29.0,111.0,5543.0,25278.0,82.0,1.0,30564.0,9.0,417.0,397.0,14.0,1002.5
460.0,33.0,3247.0,1883.0,712.0,21.0,7.0,26261.0,17.0,16.0,464.0,26.0,1108.4
164.0,47.0,2172.0,30865.0,49078.0,45.0,2.0,28430.0,12.0,308.0,459.0,27.0,1038.0
108.0,6.0,2425.0,23593.0,31427.0,65.0,6.0,46146.0,24.0,332.0,495.0,4.0,1180.9
173.0,7.0,6076.0,20517.0,41269.0,125.0,5.0,11059.0,11.0,382.0,177.0,22.0,1182.3
418.0,4.0,7459.0,23121.0,7738.0,134.0,8.0,43783.0,2.0,20.0,84.0,39.0,1144.3
470.0,44.0,3786.0,37741.0,15249.0,96.0,4.0,27347.0,10.0,108.0,350.0,30.0,1171.4
315.0,32.0,3657.0,2101.0,33863.0,164.0,6.0,24315.0,33.0,7.0,273.0,30.0,1115.8
221.0,20.0,5133.0,45728.0,42705.0,197.0,1.0,39673.0,11.0,101.0,156.0,23.0,1092.7
395.0,42.0,1580.0,5429.0,12677.0,190.0,4.0,35674.0,27.0,28.0,204.0,26.0,1206.6
36.0,26.0,5611.0,9416.0,29351.0,120.0,2.0,43930.0,40.0,35.0,328.0,13.0,1074.0
88.0,7.0,3437.0,41147.0,43028.0,84.0,4.0,48043.0,3.0,480.0,274.0,5.0,1221.9
134.0,33.0,7306.0,11134.0,29568.0,109.0,1.0,28309.0,12.0,388.0,332.0,38.0,1150.1
168.0,22.0,7399.0,43215.0,4281.0,126.0,10.0,14279.0,21.0,297.0,339.0,20.0,1135.5
240.0,7.0,1428.0,27471.0,40595.0,37.0,5.0,1460.0,46.0,332.0,352.0,8.0,1196.9
324.0,28.0,417.0,31460.0,4463.0,136.0,6.0,32564.0,43.0,46.0,38.0,23.0,1256.9
160.0,20.0,7972.0,20613.0,8747.0,138.0,8.0,37456.0,8.0,361.0,312.0,17.0,1202.6
112.0,30.0,7722.0,21489.0,5204.0,35.0,4.0,40271.0,3.0,129.0,72.0,28.0,1106.1
127.0,27.0,399.0,23845.0,24675.0,34.0,5.0,36600.0,43.0,343.0,164.0,12.0,1130.6
307.0,31.0,3294.0,17159.0,16137.0,127.0,7.0,27608.0,20.0,369.0,121.0,10.0,1183.7
306.0,45.0,3816.0,31527.0,37867.0,50.0,7.0,2397.0,44.0,402.0,163.0,1.0,1102.2
487.0,45.0,384.0,21625.0,18771.0,87.0,8.0,36178.0,44.0,487.0,465.0,39.0,1214.8
125.0,22.0,6455.0,11337.0,41131.0,7.0,8.0,45862.0,16.0,59.0,116.0,38.0,1154.7
161.0,8.0,4388.0,23390.0,18685.0,2.0,3.0,15084.0,47.0,371.0,263.0,33.0,1028.1
457.0,42.0,7317.0,22696.0,8706.0,5.0,2.0,44822.0,46.0,299.0,151.0,18.0,1112.7
307.0,7.0,5969.0,35338.0,4263.0,151.0,10.0,19459.0,10.0,109.0,305.0,37.0,1209.0
76.0,24.0,1954.0,12843.0,34152.0,10.0,1.0,15826.0,21.0,367.0,139.0,36.0,1092.4
319.0,13.0,2613.0,45778.0,16098.0,49.0,8.0,27853.0,36.0,425.0,261.0,9.0,1129.9
198.0,36.0,128.0,43137.0,251.0,190.0,5.0,8214.0,6.0,452.0,488.0,26.0,1152.7
143.0,16.0,5964.0,30777.0,39923.0,180.0,1.0,14278.0,21.0,152.0,438.0,19.0,1172.5
219.0,36.0,7834.0,2969.0,27405.0,74.0,5.0,37501.0,17.0,494.0,308.0,15.0,1161.7
490.0,30.0,3468.0,881.0,31076.0,112.0,1.0,16797.0,33.0,37.0,345.0,18.0,1055.1
196.0,5.0,2306.0,24349.0,26398.0,183.0,1.0,39460.0,32.0,263.0,199.0,7.0,1227.3
147.0,43.0,4432.0,30535.0,12710.0,105.0,2.0,16559.0,24.0,268.0,349.0,39.0,1144.6
475.0,13.0,1006.0,38716.0,25502.0,113.0,8.0,403.0,15.0,229.0,137.0,15.0,1258.8
215.0,4.0,2951.0,43695.0,12274.0,162.0,9.0,43824.0,23.0,476.0,355.0,5.0,1235.8
75.0,43.0,2688.0,49634.0,31346.0,120.0,8.0,2004.0,42.0,13.0,235.0,10.0,1129.7
128.0,33.0,4776.0,16936.0,43059.0,43.0,8.0,34832.0,44.0,321.0,107.0,10.0,1108.8
357.0,41.0,6868.0,38232.0,21305.0,85.0,1.0,25999.0,29.0,411.0,466.0,43.0,1068.8
307.0,7.0,6433.0,8215.0,4475.0,23.0,8.0,38921.0,16.0,300.0,135.0,45.0,1175.8
498.0,27.0,2435.0,33313.0,6491.0,72.0,8.0,4147.0,42.0,81.0,408.0,40.0,1225.5
